date_time,region,tournament,matchday,league_href,begin_time,first_team,second_team,full_match_goals,half_match_goals,first_team_goals,second_team_goals,match_href
2023-09-19,England,National League 2023/2024,,/competition/eng-national-league/,19:45,Eastleigh FC,Oxford City,2:2,1:0,2.0,2.0,/report/national-league-2023-2024-eastleigh-fc-oxford-city/
2023-09-19,England,National League 2023/2024,,/competition/eng-national-league/,19:45,Barnet FC,Aldershot Town,2:1,1:0,2.0,1.0,/report/national-league-2023-2024-barnet-fc-aldershot-town/
2023-09-19,England,National League 2023/2024,,/competition/eng-national-league/,19:45,Chesterfield FC,Halifax Town,3:2,2:1,3.0,2.0,/report/national-league-2023-2024-chesterfield-fc-halifax-town/
2023-09-19,England,National League 2023/2024,,/competition/eng-national-league/,19:45,Gateshead FC,Kidderminster Harriers,3:0,2:0,3.0,0.0,/report/national-league-2023-2024-gateshead-fc-kidderminster-harriers/
2023-09-19,England,National League 2023/2024,,/competition/eng-national-league/,19:45,Woking FC,Ebbsfleet United,1:1,1:0,1.0,1.0,/report/national-league-2023-2024-woking-fc-ebbsfleet-united/
2023-09-19,England,National League 2023/2024,,/competition/eng-national-league/,19:45,Oldham Athletic,York City,2:0,1:0,2.0,0.0,/report/national-league-2023-2024-oldham-athletic-york-city/
2023-09-19,England,National League 2023/2024,,/competition/eng-national-league/,19:45,Solihull Moors,AFC Fylde,2:1,2:1,2.0,1.0,/report/national-league-2023-2024-solihull-moors-afc-fylde/
2023-09-19,England,National League 2023/2024,,/competition/eng-national-league/,19:45,Southend United,Maidenhead United,2:0,0:0,2.0,0.0,/report/national-league-2023-2024-southend-united-maidenhead-united/
2023-09-19,England,National League 2023/2024,,/competition/eng-national-league/,19:45,Boreham Wood,Rochdale AFC,1:1,0:0,1.0,1.0,/report/national-league-2023-2024-boreham-wood-rochdale-afc/
2023-09-19,England,EFL Trophy 2023/2024,Group A North,/schedule/eng-efl-trophy-2023-2024-gruppe-a-nord/0/,19:00,Morecambe FC,Liverpool FC U23,0:3,0:3,0.0,3.0,/report/efl-trophy-2023-2024-gruppe-a-nord-morecambe-fc-liverpool-fc-u23/
2023-09-19,England,EFL Trophy 2023/2024,Group A South,/schedule/eng-efl-trophy-2023-2024-gruppe-a-sued/0/,19:00,Shrewsbury Town,Brighton & Hove Albion U23,4:1,"0:0,",4.0,1.0,/report/efl-trophy-2023-2024-gruppe-a-sued-shrewsbury-town-brighton-hove-albion-u23/
2023-09-19,England,EFL Trophy 2023/2024,Group B South,/schedule/eng-efl-trophy-2023-2024-gruppe-b-sued/0/,19:45,Sutton United,Aston Villa U23,4:5,"0:1,",4.0,5.0,/report/efl-trophy-2023-2024-gruppe-b-sued-sutton-united-aston-villa-u23/
2023-09-19,England,EFL Trophy 2023/2024,Group C South,/schedule/eng-efl-trophy-2023-2024-gruppe-c-sued/0/,19:00,Wycombe Wanderers,Crystal Palace U23,1:0,0:0,1.0,0.0,/report/efl-trophy-2023-2024-gruppe-c-sued-wycombe-wanderers-crystal-palace-u23/
2023-09-19,England,EFL Trophy 2023/2024,Group D North,/schedule/eng-efl-trophy-2023-2024-gruppe-d-nord/0/,19:00,Wigan Athletic,Leicester City U23,7:1,1:1,7.0,1.0,/report/efl-trophy-2023-2024-gruppe-d-nord-wigan-athletic-leicester-city-u23/
2023-09-19,England,EFL Trophy 2023/2024,Group D South,/schedule/eng-efl-trophy-2023-2024-gruppe-d-sued/0/,19:30,Colchester United,Tottenham Hotspur U23,0:5,0:1,0.0,5.0,/report/efl-trophy-2023-2024-gruppe-d-sued-colchester-united-tottenham-hotspur-u23/
2023-09-19,England,EFL Trophy 2023/2024,Group E South,/schedule/eng-efl-trophy-2023-2024-gruppe-e-sued/0/,19:00,Leyton Orient,Fulham FC U23,5:4,"1:1,",5.0,4.0,/report/efl-trophy-2023-2024-gruppe-e-sued-leyton-orient-fulham-fc-u23/
2023-09-19,England,EFL Trophy 2023/2024,Group F South,/schedule/eng-efl-trophy-2023-2024-gruppe-f-sued/0/,19:00,Oxford United,Milton Keynes Dons,0:1,0:0,0.0,1.0,/report/efl-trophy-2023-2024-gruppe-f-sued-oxford-united-milton-keynes-dons/
2023-09-19,England,EFL Trophy 2023/2024,Group G North,/schedule/eng-efl-trophy-2023-2024-gruppe-g-nord/0/,19:00,Derby County,Lincoln City,2:0,0:0,2.0,0.0,/report/efl-trophy-2023-2024-gruppe-g-nord-derby-county-lincoln-city/
2023-09-19,England,EFL Trophy 2023/2024,Group G South,/schedule/eng-efl-trophy-2023-2024-gruppe-g-sued/0/,19:00,Exeter City,Reading FC,0:9,0:2,0.0,9.0,/report/efl-trophy-2023-2024-gruppe-g-sued-exeter-city-reading-fc/
2023-09-19,England,EFL Trophy 2023/2024,Group H North,/schedule/eng-efl-trophy-2023-2024-gruppe-h-nord/0/,19:00,Doncaster Rovers,Everton FC U23,2:0,0:0,2.0,0.0,/report/efl-trophy-2023-2024-gruppe-h-nord-doncaster-rovers-everton-fc-u23/
2023-09-19,England,Professional Development League 2023/2024,,/competition/eng-professional-development-league/,12:00,Burnley FC U23,Sheffield Wednesday U23,0:4,0:1,0.0,4.0,
2023-09-19,England,Professional Development League 2023/2024,,/competition/eng-professional-development-league/,14:00,Sheffield United U23,Fleetwood Town U23,6:0,2:0,6.0,0.0,
2023-09-19,Faroe Islands,Effodeildin 2023,,/competition/fro-effodeildin/,18:00,HB Tórshavn,Víkingur,1:2,0:2,1.0,2.0,/report/effodeildin-2023-hb-torshavn-vikingur_2/
2023-09-19,Germany,Regionalliga Nord 2023/2024,,/competition/regionalliga-nord/,12:00,Hamburger SV II,Hannover 96 II,2:1,1:1,2.0,1.0,/report/regionalliga-nord-2023-2024-hamburger-sv-ii-hannover-96-ii/
